InvoiceNo,CustomerID,CustomerName,ProductID,ProductName, UnitPrice ,Quantity,InvoiceDate
INV_213915,CUST_1032,Carmen Smith,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $179.22 ,1,12/15/2025
INV_344359,CUST_1101,David Grant,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $95.87 ,1,12/15/2025
INV_540038,CUST_1000,Allison Hill,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $201.74 ,1,12/15/2025
INV_270249,CUST_1471,Samantha Robertson,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $52.15 ,1,12/15/2025
INV_901535,CUST_1147,Terri Murphy,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $98.03 ,5,12/15/2025
INV_926394,CUST_1474,Madison Martinez,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $64.45 ,1,12/16/2025
INV_816412,CUST_1495,Curtis Watson,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $179.25 ,1,12/16/2025
INV_715519,CUST_1160,Judith Maynard,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $707.78 ,1,12/16/2025
INV_454803,CUST_1469,William Ramos,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $55.48 ,1,12/16/2025
INV_365971,CUST_1022,Lisa Brandt,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $702.22 ,1,12/16/2025
INV_576728,CUST_1464,Ashley Hernandez,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $129.60 ,1,12/16/2025
INV_127329,CUST_1257,Brenda Velazquez,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.53 ,1,12/16/2025
INV_244564,CUST_1072,Alicia Gilmore,PROD_7cb7c01e,Achilles Cream/Gray Rug, $119.01 ,1,12/16/2025
INV_976325,CUST_1152,Michael Stephens,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $210.16 ,5,12/17/2025
INV_973548,CUST_1370,Heather Page,PROD_7781fd4a,Oriental Indoor Rug, $237.43 ,1,12/17/2025
INV_565553,CUST_1459,James Nash,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $33.62 ,1,12/17/2025
INV_666809,CUST_1122,Mary Grimes,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $72.67 ,1,12/17/2025
INV_214695,CUST_1159,Jodi Walker,PROD_7781fd4a,Oriental Indoor Rug, $226.71 ,1,12/17/2025
INV_880097,CUST_1168,Michelle Schmitt,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $680.18 ,1,12/17/2025
INV_841978,CUST_1358,Katherine Church,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $20.14 ,1,12/18/2025
INV_157219,CUST_1260,Paula Lane,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $34.48 ,1,12/18/2025
INV_797492,CUST_1132,James Thomas,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $125.87 ,2,12/18/2025
INV_909652,CUST_1076,James Elliott,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $126.39 ,1,12/18/2025
INV_843266,CUST_1357,Rebecca Herrera,PROD_179506f6,Warkentin Geometric Indoor Rug, $125.17 ,1,12/18/2025
INV_108256,CUST_1150,Kimberly Matthews,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $138.48 ,1,12/18/2025
INV_908274,CUST_1485,Micheal Parks,PROD_db0bc388,Waikiki Blue Indoor/Outdoor Rug, $150.08 ,1,12/18/2025
INV_862057,CUST_1387,Tamara Jensen,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $141.65 ,1,12/18/2025
INV_875232,CUST_1163,Larry Garcia,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $91.26 ,1,12/19/2025
INV_455556,CUST_1065,Colleen Brock,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $32.57 ,1,12/19/2025
INV_795205,CUST_1273,Matthew Velez,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,431.23 ",1,12/19/2025
INV_695403,CUST_1068,Paul Larsen,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $641.50 ,2,12/19/2025
INV_211222,CUST_1348,Matthew Williams,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $49.36 ,1,12/19/2025
INV_439128,CUST_1438,Patricia Mathis,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $68.13 ,1,12/19/2025
INV_980651,CUST_1049,Rita Keith,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $204.45 ,1,12/19/2025
INV_189261,CUST_1293,Susan Bennett,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $702.59 ,1,12/19/2025
INV_572788,CUST_1279,Margaret Sullivan,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $109.70 ,5,12/19/2025
INV_691240,CUST_1192,Helen Hardin,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $222.94 ,1,12/19/2025
INV_925549,CUST_1250,Kathleen Davis,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $203.76 ,2,12/19/2025
INV_433193,CUST_1499,Katherine Christensen MD,PROD_7cb7c01e,Achilles Cream/Gray Rug, $116.32 ,1,12/19/2025
INV_226672,CUST_1478,Alejandra King,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $193.11 ,1,12/20/2025
INV_743937,CUST_1336,Misty Hansen,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $129.59 ,1,12/20/2025
INV_545668,CUST_1231,Michele Lewis,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $99.12 ,2,12/20/2025
INV_280077,CUST_1009,Joel Nelson,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $200.83 ,1,12/20/2025
INV_750318,CUST_1155,Robin Hall,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $205.34 ,1,12/20/2025
INV_849003,CUST_1153,Samantha Davis,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $114.42 ,2,12/20/2025
INV_566509,CUST_1309,Jennifer Allen,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $89.89 ,1,12/20/2025
INV_993766,CUST_1113,Shannon Rivera,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $31.37 ,1,12/20/2025
INV_693419,CUST_1011,Jennifer Rocha,PROD_179506f6,Warkentin Geometric Indoor Rug, $127.06 ,1,12/20/2025
INV_810078,CUST_1495,Curtis Watson,PROD_f6c97a80,Livdon Washable Medium Rug, $158.20 ,1,12/20/2025
INV_776856,CUST_1122,Mary Grimes,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $100.15 ,1,12/20/2025
INV_910616,CUST_1278,David Lopez,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $67.06 ,2,12/20/2025
INV_187295,CUST_1027,Brent Jordan,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,408.14 ",1,12/21/2025
INV_228093,CUST_1183,Eric Morgan,PROD_a39a8d2b,Rinoa Indoor / Outdoor Rug, $198.44 ,1,12/21/2025
INV_362779,CUST_1204,David Davidson,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $33.57 ,1,12/21/2025
INV_111106,CUST_1261,Patricia James,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $108.49 ,1,12/21/2025
INV_550513,CUST_1407,John Campbell,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $179.77 ,1,12/21/2025
INV_106732,CUST_1476,Anthony Nash,PROD_1b747b15,"Bachby 5'3"" X 7' Area Rug", $163.17 ,1,12/21/2025
INV_799061,CUST_1404,Cassidy Horne,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $90.67 ,1,12/22/2025
INV_447704,CUST_1346,Karen Morales DDS,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $96.28 ,1,12/22/2025
INV_505426,CUST_1188,Jesse Brown,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $139.30 ,2,12/22/2025
INV_366526,CUST_1332,Michelle Miller,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.61 ,2,12/22/2025
INV_932527,CUST_1310,Elizabeth Ward,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $77.81 ,1,12/22/2025
INV_960959,CUST_1147,Terri Murphy,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $111.90 ,1,12/22/2025
INV_640403,CUST_1102,Joseph Hayes,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $114.08 ,1,12/23/2025
INV_615346,CUST_1310,Elizabeth Ward,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $20.17 ,2,12/23/2025
INV_888490,CUST_1150,Kimberly Matthews,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $62.36 ,1,12/23/2025
INV_825309,CUST_1245,Melinda Evans,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $662.26 ,1,12/23/2025
INV_760914,CUST_1066,Robert Contreras,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $34.75 ,1,12/23/2025
INV_876962,CUST_1289,Jose Bryant,PROD_179506f6,Warkentin Geometric Indoor Rug, $124.40 ,1,12/23/2025
INV_705050,CUST_1058,Erika Terry,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $97.91 ,1,12/23/2025
INV_213206,CUST_1031,Tammy Allison,PROD_cb6ebe0a,Harjot Medium Rug, $158.81 ,1,12/23/2025
INV_824061,CUST_1217,Carrie Maxwell,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $74.91 ,1,12/24/2025
INV_520040,CUST_1372,Kenneth Farley,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $128.25 ,1,12/24/2025
INV_624783,CUST_1155,Robin Hall,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $76.22 ,1,12/24/2025
INV_697347,CUST_1441,Michael Anderson,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $98.11 ,1,12/24/2025
INV_813824,CUST_1438,Patricia Mathis,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $711.23 ,1,12/24/2025
INV_681343,CUST_1209,Luis Bullock,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $20.38 ,1,12/24/2025
INV_889114,CUST_1083,Michael Burton,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $63.59 ,1,12/24/2025
INV_935461,CUST_1260,Paula Lane,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $34.04 ,1,12/25/2025
INV_257246,CUST_1307,Claire Clark,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $99.32 ,1,12/25/2025
INV_488414,CUST_1447,Rachel Lane,PROD_7781fd4a,Oriental Indoor Rug, $219.84 ,1,12/25/2025
INV_671598,CUST_1364,Tracey Wagner,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $64.22 ,1,12/25/2025
INV_137034,CUST_1132,James Thomas,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $115.68 ,2,12/25/2025
INV_120705,CUST_1275,Jennifer Simpson DVM,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $336.19 ,1,12/25/2025
INV_760830,CUST_1116,Peter Garrett,PROD_049d2289,Valis Faux Sheepskin Indoor Rug, $102.83 ,1,12/26/2025
INV_387348,CUST_1392,Ryan Fisher,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $94.65 ,1,12/26/2025
INV_982277,CUST_1007,Dr. Sharon James,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $68.10 ,1,12/26/2025
INV_119527,CUST_1247,Kayla Rodriguez,PROD_ef361fba,"Radiant Oriental Multicolor Hand Knotted Wool Blue, Pink, Navy Traditional Area"," $3,445.39 ",1,12/26/2025
INV_771274,CUST_1350,Kathryn Cooper,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $67.91 ,1,12/26/2025
INV_986304,CUST_1044,Sandra Williams,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $40.04 ,1,12/26/2025
INV_475691,CUST_1238,Michael Cooper,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.23 ,2,12/26/2025
INV_324130,CUST_1121,Richard Adams,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.87 ,1,12/26/2025
INV_514603,CUST_1340,Erin Cook,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $464.69 ,1,12/27/2025
INV_667851,CUST_1077,David Murphy,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $198.90 ,2,12/27/2025
INV_740524,CUST_1071,John Brown,PROD_7781fd4a,Oriental Indoor Rug, $218.07 ,1,12/27/2025
INV_262297,CUST_1411,Oscar Parker,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.71 ,1,12/27/2025
INV_611088,CUST_1263,Tami Salas,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $134.72 ,1,12/28/2025
INV_970542,CUST_1153,Samantha Davis,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $133.52 ,1,12/28/2025
INV_727959,CUST_1453,Matthew Greene,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $90.16 ,5,12/28/2025
INV_563873,CUST_1383,Kelly Wallace,PROD_28b95f59,Mendota Geometric Tan Indoor/Outdoor Area Rug, $141.61 ,1,12/28/2025
INV_165214,CUST_1364,Tracey Wagner,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $130.30 ,1,12/28/2025
INV_655134,CUST_1272,Vanessa Moore,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $67.52 ,2,12/28/2025
INV_558339,CUST_1191,Mrs. Maria Williams,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $36.55 ,1,12/28/2025
INV_270948,CUST_1190,Larry Mason,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $74.78 ,1,12/28/2025
INV_881828,CUST_1163,Larry Garcia,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $114.69 ,1,12/28/2025
INV_490586,CUST_1459,James Nash,PROD_7ef65a00,Jules Checkered Area Rug, $137.70 ,1,12/29/2025
INV_641593,CUST_1409,Dr. Morgan Payne PhD,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $20.90 ,5,12/29/2025
INV_803950,CUST_1473,Danielle Bryant,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $219.72 ,1,12/29/2025
INV_829630,CUST_1168,Michelle Schmitt,PROD_7ef65a00,Jules Checkered Area Rug, $135.32 ,1,12/29/2025
INV_188813,CUST_1006,Shannon Ray,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $55.36 ,1,12/29/2025
INV_581037,CUST_1070,Chris Reyes,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $141.67 ,1,12/29/2025
INV_497108,CUST_1496,Michael Sims,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $86.93 ,1,12/29/2025
INV_675771,CUST_1052,Matthew Ross,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $141.12 ,2,12/29/2025
INV_551504,CUST_1432,Joseph Moody,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $133.42 ,1,12/29/2025
INV_349505,CUST_1428,James Barnes,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $78.04 ,1,12/29/2025
INV_797298,CUST_1190,Larry Mason,PROD_7781fd4a,Oriental Indoor Rug, $223.83 ,2,12/30/2025
INV_747743,CUST_1313,Kelly Sanchez,PROD_289ed9b0,Ankita Bordered Jute Area Rug, $317.81 ,1,12/30/2025
INV_584567,CUST_1468,Alicia Roth,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $218.64 ,2,12/30/2025
INV_565412,CUST_1350,Kathryn Cooper,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $77.59 ,2,12/30/2025
INV_715702,CUST_1496,Michael Sims,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $131.09 ,1,12/30/2025
INV_260169,CUST_1351,Todd Thomas,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $19.47 ,1,12/31/2025
INV_269172,CUST_1025,Shannon Jones,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $34.62 ,2,12/31/2025
INV_524707,CUST_1363,Ryan Harvey,PROD_ffc555c6,"Azelhurst 7'8"" X 10' Area Rug", $655.89 ,1,12/31/2025
INV_571829,CUST_1394,Lori Mason,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $70.87 ,5,12/31/2025
INV_222621,CUST_1137,Ian Phillips,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $95.57 ,1,12/31/2025
INV_193624,CUST_1137,Ian Phillips,PROD_a372467d,Leosvel Faux Sheepskin Indoor Rug, $200.07 ,1,12/31/2025
INV_424745,CUST_1445,Hayley Buchanan,PROD_f03852cf,Lahjar Speckled Wool Blend Area Rug, $519.01 ,1,12/31/2025
INV_929151,CUST_1285,Joshua Ruiz,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $205.15 ,1,12/31/2025
INV_180111,CUST_1410,Makayla Steele,PROD_03533587,Hand Hooked Wool Oriental Indoor Rug, $49.79 ,2,12/31/2025
INV_813944,CUST_1498,Joseph Warren,PROD_af993edd,"Reversible Waterproof Plastic Straw Outdoor Area Rug for Patio, Camping", $55.44 ,1,1/1/2026
INV_861894,CUST_1356,Jeffrey Smith,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $186.61 ,1,1/1/2026
INV_473276,CUST_1139,Crystal Pham,PROD_0f472890,Oriental Vintage Machine Washable Non-Slip Dark Green Indoor Area Rug, $131.76 ,1,1/1/2026
INV_935922,CUST_1196,James Conner,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $107.33 ,1,1/1/2026
INV_360322,CUST_1379,Pamela Williams,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $89.46 ,1,1/1/2026
INV_419987,CUST_1072,Alicia Gilmore,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $630.20 ,1,1/2/2026
INV_907189,CUST_1031,Tammy Allison,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $90.97 ,1,1/2/2026
INV_935620,CUST_1435,Sara Cochran,PROD_cb6ebe0a,Harjot Medium Rug, $162.37 ,2,1/2/2026
INV_938297,CUST_1111,Pamela Thompson,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $19.61 ,1,1/2/2026
INV_185884,CUST_1142,Casey Anderson,PROD_cd80d75a,Corrbell 5' X 7' Area Rug, $197.96 ,1,1/2/2026
INV_794663,CUST_1004,Gabrielle Davis,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $39.62 ,1,1/2/2026
INV_497562,CUST_1065,Colleen Brock,PROD_819dccdf,Paint Chip Blue Machine Washable Rug, $35.78 ,1,1/2/2026
INV_447411,CUST_1446,Stacey Snyder,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $40.11 ,1,1/2/2026
INV_362127,CUST_1115,April Booth,PROD_3b59c0ac,Seraphine Coastal Flatweave Navy Indoor /  Outdoor Area Rug, $76.33 ,1,1/3/2026
INV_215806,CUST_1396,Brittney Murphy,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $40.89 ,5,1/3/2026
INV_665492,CUST_1446,Stacey Snyder,PROD_86d6a4e7,"Eldonmore 7'8"" X 10' Area Rug", $732.49 ,1,1/3/2026
INV_198246,CUST_1044,Sandra Williams,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $629.09 ,1,1/3/2026
INV_465226,CUST_1200,James Martin,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $20.35 ,1,1/3/2026
INV_992952,CUST_1329,Haley Davis,PROD_68bfe17c,Adrihana Machine Woven Abstract Area Rug, $234.93 ,1,1/3/2026
INV_186431,CUST_1256,Andrew Reeves,PROD_9360ae59,Botanical Modern Machine Washable Floral Indoor Oriental Performance Area Rug, $119.35 ,2,1/3/2026
INV_960085,CUST_1474,Madison Martinez,PROD_61bd4c69,Area Rug Machine Washable Rugs with Rubber Backing for Living Room, $20.74 ,1,1/3/2026
INV_864491,CUST_1220,Matthew Mitchell,PROD_f6c97a80,Livdon Washable Medium Rug, $156.59 ,2,1/3/2026
INV_166447,CUST_1257,Brenda Velazquez,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $71.36 ,1,1/3/2026
INV_119116,CUST_1330,Jennifer Ayala,PROD_179506f6,Warkentin Geometric Indoor Rug, $130.10 ,1,1/3/2026
INV_358313,CUST_1162,Donald Schultz,PROD_aaf8a92a,Izola Oriental Indoor/Outdoor Area Rug, $184.52 ,1,1/3/2026
INV_766371,CUST_1294,Jenna Anderson DVM,PROD_94b9189a,Enciso Machine Woven Stain Resistant Indoor/Outdoor Area Rug, $62.95 ,1,1/3/2026
INV_866296,CUST_1447,Rachel Lane,PROD_163bd914,Disney Mickey Mouse Tropical Sand Dollar Havana Brown/ Sand Flatweave Indoor/, $212.54 ,5,1/4/2026
INV_943170,CUST_1440,Marie Thompson,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $32.06 ,1,1/4/2026
INV_970392,CUST_1279,Margaret Sullivan,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $88.33 ,1,1/4/2026
INV_392047,CUST_1062,Frances Cardenas,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.44 ,1,1/4/2026
INV_361063,CUST_1101,David Grant,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $98.69 ,1,1/4/2026
INV_367271,CUST_1048,Stacey Russell,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.62 ,1,1/5/2026
INV_143858,CUST_1454,Bradley Anthony,PROD_07dd57f8,Nola Geometric Indoor / Outdoor Rug, $101.02 ,1,1/5/2026
INV_168079,CUST_1419,Amanda Huff,PROD_fd0cd8cf,Non-Slip Washable Stain Resistant Area Rug For Living Room Bedroom Dining Room, $101.35 ,2,1/5/2026
INV_149161,CUST_1320,Manuel King,PROD_0a14d1b3,White Shag Novelty Faux Sheepskin Fur Fluffy Rug, $73.40 ,1,1/5/2026
INV_428429,CUST_1413,Jacqueline Villegas,PROD_b59a3efe,Machine Washable Area Rugs for Entryway 2x3 Non-Slip Soft Throw Rugs Blue/Gray, $19.33 ,1,1/6/2026
INV_256501,CUST_1205,Phillip Nelson,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $474.71 ,1,1/6/2026
INV_837880,CUST_1386,Alejandra Santos,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.30 ,1,1/6/2026
INV_751194,CUST_1152,Michael Stephens,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $647.15 ,1,1/6/2026
INV_501936,CUST_1219,Stacey Stewart,PROD_a6ea231c,Ava-Mary Striped Indoor / Outdoor Rug, $154.88 ,1,1/6/2026
INV_599250,CUST_1041,Victoria Valdez,PROD_f6c97a80,Livdon Washable Medium Rug, $164.93 ,1,1/6/2026
INV_904711,CUST_1293,Susan Bennett,PROD_89c6f605,Washable Oriental  Area Rugs Non slip Green Rugs, $20.68 ,1,1/6/2026
INV_729232,CUST_1195,Emily Douglas,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $114.60 ,1,1/7/2026
INV_498676,CUST_1003,Abigail Shaffer,PROD_1ad08862,Scalloped Washable Rug Area Rugs for Living Room Modern Rugs Abstract Non-Slip, $73.53 ,1,1/7/2026
INV_339592,CUST_1369,Scott Miller,PROD_885c587d,"Paseo Gurseerit All-Weather Flatweave Indoor/Outdoor Area Rug, Brown Black", $91.54 ,5,1/7/2026
INV_488368,CUST_1347,Robin Wheeler,PROD_a0eaf6eb,Tomas Chevron Rug Dark Blue/Gray Indoor/Outdoor Area Rug, $92.19 ,1,1/7/2026
INV_377319,CUST_1433,Rebecca Kelly,PROD_96a0055d,Loloi Botanical Ivory / Multi Area Rug, $31.78 ,2,1/7/2026
INV_962287,CUST_1217,Carrie Maxwell,PROD_15009179,Maust Sunshine Rainbow Shag Rug, $111.12 ,1,1/7/2026
INV_158104,CUST_1393,Austin Baker,PROD_9d77c7b9,Rifle Paper Co. x Loloi Rosa Sky Area Rug, $110.69 ,1,1/8/2026
INV_305587,CUST_1120,Thomas Romero,PROD_16a4bedb,Aitken Machine Woven Geometric Indoor and Outdoor Rug, $73.52 ,1,1/8/2026
INV_959416,CUST_1258,Ronald Patel,PROD_03310af2,"Dylanton 7'8"" X 10' Area Rug", $482.22 ,1,1/8/2026
INV_428574,CUST_1411,Oscar Parker,PROD_b7d8e041,Jodhveer Area Rug Washable Rug Non-Slip Backing Indoor Rugs, $39.63 ,2,1/8/2026
INV_458823,CUST_1302,Megan Floyd,PROD_81ed29d6,Soft Washable Vintage Distressed Beige Area Rug with Non-Slip Backing, $136.90 ,2,1/9/2026
INV_757428,CUST_1173,Cindy Barnes,PROD_3a8f5324,"Lisgrove 7'8"" X 10' Area Rug", $690.99 ,1,1/9/2026
INV_896070,CUST_1395,Kimberly Hernandez,PROD_ba5eef5e,Gauna Power Loomed Geometric Indoor and Outdoor Rug, $83.18 ,1,1/9/2026
